ZIP,Month,Usage (GAL),Avg_Temp_F,Total_Rainfall_Inches,Avg_Humidity_Percent,Season,Population_Density
79907-5406  ,2024-12,13464.0,,,,,
79907-5406  ,2025-01,13464.0,,,,,
79907-5406  ,2025-02,10472.0,,,,,
79907-5406  ,2025-03,13464.0,,,,,
79907-5406  ,2025-04,5984.0,,,,,
79907-5417  ,2020-03,11968.0,,,,,
79907-5417  ,2020-04,16456.0,,,,,
79907-5417  ,2020-05,14960.0,,,,,
79907-5417  ,2020-06,17952.0,,,,,
79907-5417  ,2020-07,14960.0,,,,,
79907-5417  ,2020-08,13464.0,,,,,
79907-5417  ,2020-09,16456.0,,,,,
79907-5417  ,2020-10,11968.0,,,,,
79907-5417  ,2020-11,11968.0,,,,,
79907-5417  ,2020-12,11968.0,,,,,
79907-5417  ,2021-01,8976.0,,,,,
79907-5417  ,2021-02,10472.0,,,,,
79907-5417  ,2021-03,10472.0,,,,,
79907-5417  ,2021-04,13464.0,,,,,
79907-5417  ,2021-05,7480.0,,,,,
79907-5417  ,2021-06,10472.0,,,,,
79907-5417  ,2021-07,8976.0,,,,,
79907-5417  ,2021-08,7480.0,,,,,
79907-5417  ,2021-09,7480.0,,,,,
79907-5417  ,2021-10,7480.0,,,,,
79907-5417  ,2021-11,7480.0,,,,,
79907-5417  ,2021-12,5984.0,,,,,
79907-5417  ,2022-01,5984.0,55.0,0.4,50.0,Winter,3200.0
79907-5417  ,2022-02,5984.0,60.0,0.2,45.0,Winter,3200.0
79907-5417  ,2022-03,7480.0,65.0,0.3,40.0,Spring,3200.0
79907-5417  ,2022-04,8976.0,70.0,0.5,35.0,Spring,3200.0
79907-5417  ,2022-05,10472.0,80.0,0.2,30.0,Spring,3200.0
79907-5417  ,2022-06,13464.0,90.0,0.1,25.0,Summer,3200.0
79907-5417  ,2022-07,11968.0,95.0,0.0,20.0,Summer,3200.0
79907-5417  ,2022-08,13464.0,93.0,0.0,22.0,Summer,3200.0
79907-5417  ,2022-09,10472.0,85.0,0.3,30.0,Fall,3200.0
79907-5417  ,2022-10,7480.0,75.0,0.4,40.0,Fall,3200.0
79907-5417  ,2022-11,7480.0,65.0,0.2,45.0,Fall,3200.0
79907-5417  ,2022-12,5984.0,55.0,0.5,50.0,Winter,3200.0
79907-5417  ,2023-01,5984.0,56.0,0.3,50.0,Winter,3200.0
79907-5417  ,2023-02,5984.0,61.0,0.2,45.0,Winter,3200.0
79907-5417  ,2023-03,8976.0,67.0,0.2,42.0,Spring,3200.0
79907-5417  ,2023-04,8976.0,73.0,0.3,38.0,Spring,3200.0
79907-5417  ,2023-05,10472.0,82.0,0.2,32.0,Spring,3200.0
79907-5417  ,2023-06,10472.0,91.0,0.1,25.0,Summer,3200.0
79907-5417  ,2023-07,14960.0,97.0,0.0,20.0,Summer,3200.0
79907-5417  ,2023-08,10472.0,94.0,0.0,22.0,Summer,3200.0
79907-5417  ,2023-09,8976.0,86.0,0.2,30.0,Fall,3200.0
79907-5417  ,2023-10,8976.0,76.0,0.3,40.0,Fall,3200.0
79907-5417  ,2023-11,7480.0,66.0,0.2,45.0,Fall,3200.0
79907-5417  ,2023-12,4488.0,56.0,0.4,50.0,Winter,3200.0
79907-5417  ,2024-01,7480.0,57.0,0.3,50.0,Winter,3200.0
79907-5417  ,2024-02,4488.0,62.0,0.2,45.0,Winter,3200.0
79907-5417  ,2024-03,5984.0,68.0,0.2,42.0,Spring,3200.0
79907-5417  ,2024-04,10472.0,74.0,0.3,38.0,Spring,3200.0
79907-5417  ,2024-05,10472.0,83.0,0.2,32.0,Spring,3200.0
79907-5417  ,2024-06,11968.0,92.0,0.1,25.0,Summer,3200.0
79907-5417  ,2024-07,11968.0,98.0,0.0,20.0,Summer,3200.0
79907-5417  ,2024-08,8976.0,,,,,
79907-5417  ,2024-09,7480.0,,,,,
79907-5417  ,2024-10,10472.0,,,,,
79907-5417  ,2024-11,5984.0,,,,,
79907-5417  ,2024-12,5984.0,,,,,
79907-5417  ,2025-01,5984.0,,,,,
79907-5417  ,2025-02,5984.0,,,,,
79907-5417  ,2025-03,7480.0,,,,,
79907-5417  ,2025-04,7480.0,,,,,
79911,2020-03,776424.0,,,,,
79911,2020-04,1325456.0,,,,,
79911,2020-05,1525172.0,,,,,
79911,2020-06,1534896.0,,,,,
79911,2020-07,1788468.0,,,,,
79911,2020-08,1572296.0,,,,,
79911,2020-09,1546116.0,,,,,
79911,2020-10,1441396.0,,,,,
79911,2020-11,1151920.0,,,,,
79911,2020-12,1334432.0,,,,,
79911,2021-01,1320220.0,,,,,
79911,2021-02,1182588.0,,,,,
79911,2021-03,1461592.0,,,,,
79911,2021-04,1810160.0,,,,,
79911,2021-05,1688984.0,,,,,
79911,2021-06,2442220.0,,,,,
79911,2021-07,2160972.0,,,,,
79911,2021-08,2134044.0,,,,,
79911,2021-09,2433244.0,,,,,
79911,2021-10,1997908.0,,,,,
79911,2021-11,2265692.0,,,,,
79911,2021-12,2365924.0,,,,,
79911,2022-01,2103376.0,55.0,0.4,50.0,Winter,3200.0
79911,2022-02,1560328.0,60.0,0.2,45.0,Winter,3200.0
79911,2022-03,2525996.0,65.0,0.3,40.0,Spring,3200.0
79911,2022-04,2404820.0,70.0,0.5,35.0,Spring,3200.0
79911,2022-05,2750396.0,80.0,0.2,30.0,Spring,3200.0
79911,2022-06,3039124.0,90.0,0.1,25.0,Summer,3200.0
79911,2022-07,2994992.0,95.0,0.0,20.0,Summer,3200.0
79911,2022-08,2807244.0,93.0,0.0,22.0,Summer,3200.0
79911,2022-09,2665124.0,85.0,0.3,30.0,Fall,3200.0
79911,2022-10,2122076.0,75.0,0.4,40.0,Fall,3200.0
79911,2022-11,2144516.0,65.0,0.2,45.0,Fall,3200.0
79911,2022-12,2178176.0,55.0,0.5,50.0,Winter,3200.0
79911,2023-01,2169948.0,56.0,0.3,50.0,Winter,3200.0
79911,2023-02,1718904.0,61.0,0.2,45.0,Winter,3200.0
79911,2023-03,2364428.0,67.0,0.2,42.0,Spring,3200.0
79911,2023-04,2677092.0,73.0,0.3,38.0,Spring,3200.0
79911,2023-05,2905980.0,82.0,0.2,32.0,Spring,3200.0
79911,2023-06,3517844.0,91.0,0.1,25.0,Summer,3200.0
79911,2023-07,3656224.0,97.0,0.0,20.0,Summer,3200.0
79911,2023-08,4125968.0,94.0,0.0,22.0,Summer,3200.0
79911,2023-09,3715316.0,86.0,0.2,30.0,Fall,3200.0
79911,2023-10,3606108.0,76.0,0.3,40.0,Fall,3200.0
79911,2023-11,3368992.0,66.0,0.2,45.0,Fall,3200.0
79911,2023-12,3695868.0,56.0,0.4,50.0,Winter,3200.0
79911,2024-01,3953180.0,57.0,0.3,50.0,Winter,3200.0
79911,2024-02,3063060.0,62.0,0.2,45.0,Winter,3200.0
79911,2024-03,4558312.0,68.0,0.2,42.0,Spring,3200.0
79911,2024-04,4921840.0,74.0,0.3,38.0,Spring,3200.0
79911,2024-05,5468628.0,83.0,0.2,32.0,Spring,3200.0
79911,2024-06,6402880.0,92.0,0.1,25.0,Summer,3200.0
79911,2024-07,7473268.0,98.0,0.0,20.0,Summer,3200.0
79911,2024-08,6971360.0,,,,,
79911,2024-09,6720780.0,,,,,
79911,2024-10,6656452.0,,,,,
79911,2024-11,6437288.0,,,,,
79911,2024-12,5857588.0,,,,,
79911,2025-01,6260760.0,,,,,
79911,2025-02,5158208.0,,,,,
79911,2025-03,6349772.0,,,,,
79911,2025-04,7080568.0,,,,,
79911-3041  ,2023-05,5984.0,82.0,0.2,32.0,Spring,3200.0
79911-3041  ,2023-06,2992.0,91.0,0.1,25.0,Summer,3200.0
79911-3041  ,2023-07,5984.0,97.0,0.0,20.0,Summer,3200.0
79911-3041  ,2023-08,13464.0,94.0,0.0,22.0,Summer,3200.0
79911-3041  ,2023-09,11968.0,86.0,0.2,30.0,Fall,3200.0
79911-3041  ,2023-10,10472.0,76.0,0.3,40.0,Fall,3200.0
79911-3041  ,2023-11,10472.0,66.0,0.2,45.0,Fall,3200.0
79911-3041  ,2023-12,14960.0,56.0,0.4,50.0,Winter,3200.0
79911-3041  ,2024-01,14960.0,57.0,0.3,50.0,Winter,3200.0
79911-3041  ,2024-02,37400.0,62.0,0.2,45.0,Winter,3200.0
79911-3041  ,2024-03,22440.0,68.0,0.2,42.0,Spring,3200.0
79911-3041  ,2024-04,16456.0,74.0,0.3,38.0,Spring,3200.0
79911-3041  ,2024-05,20944.0,83.0,0.2,32.0,Spring,3200.0
79911-3041  ,2024-06,20944.0,92.0,0.1,25.0,Summer,3200.0
79911-3041  ,2024-07,20944.0,98.0,0.0,20.0,Summer,3200.0
79911-3041  ,2024-08,14960.0,,,,,
79911-3041  ,2024-09,10472.0,,,,,
79911-3041  ,2024-10,10472.0,,,,,
79911-3041  ,2024-11,8976.0,,,,,
79911-3041  ,2024-12,7480.0,,,,,
79911-3041  ,2025-01,11968.0,,,,,
79911-3041  ,2025-02,8976.0,,,,,
79911-3041  ,2025-03,11968.0,,,,,
79911-3041  ,2025-04,11968.0,,,,,
79912,2020-02,16456.0,,,,,
79912,2020-03,25287636.0,,,,,
79912,2020-04,33487212.0,,,,,
79912,2020-05,36611608.0,,,,,
79912,2020-06,43324160.0,,,,,
79912,2020-07,47768028.0,,,,,
79912,2020-08,41497544.0,,,,,
79912,2020-09,43157356.0,,,,,
79912,2020-10,38815964.0,,,,,
79912,2020-11,30148140.0,,,,,
79912,2020-12,29288688.0,,,,,
79912,2021-01,27358100.0,,,,,
79912,2021-02,23957692.0,,,,,
79912,2021-03,28904964.0,,,,,
79912,2021-04,32715276.0,,,,,
79912,2021-05,34121516.0,,,,,
79912,2021-06,43480492.0,,,,,
79912,2021-07,37678256.0,,,,,
79912,2021-08,38149496.0,,,,,
79912,2021-09,38859348.0,,,,,
79912,2021-10,33412412.0,,,,,
79912,2021-11,30902872.0,,,,,
79912,2021-12,29329080.0,,,,,
79912,2022-01,26884616.0,55.0,0.4,50.0,Winter,3200.0
79912,2022-02,21146708.0,60.0,0.2,45.0,Winter,3200.0
79912,2022-03,32864876.0,65.0,0.3,40.0,Spring,3200.0
79912,2022-04,30540092.0,70.0,0.5,35.0,Spring,3200.0
79912,2022-05,36270520.0,80.0,0.2,30.0,Spring,3200.0
79912,2022-06,44138732.0,90.0,0.1,25.0,Summer,3200.0
79912,2022-07,39209412.0,95.0,0.0,20.0,Summer,3200.0
79912,2022-08,39663448.0,93.0,0.0,22.0,Summer,3200.0
79912,2022-09,35782824.0,85.0,0.3,30.0,Fall,3200.0
79912,2022-10,28337232.0,75.0,0.4,40.0,Fall,3200.0
79912,2022-11,27346880.0,65.0,0.2,45.0,Fall,3200.0
79912,2022-12,27274324.0,55.0,0.5,50.0,Winter,3200.0
79912,2023-01,27942288.0,56.0,0.3,50.0,Winter,3200.0
79912,2023-02,19842944.0,61.0,0.2,45.0,Winter,3200.0
79912,2023-03,28341720.0,67.0,0.2,42.0,Spring,3200.0
79912,2023-04,31592528.0,73.0,0.3,38.0,Spring,3200.0
79912,2023-05,34477564.0,82.0,0.2,32.0,Spring,3200.0
79912,2023-06,40361332.0,91.0,0.1,25.0,Summer,3200.0
79912,2023-07,43594188.0,97.0,0.0,20.0,Summer,3200.0
79912,2023-08,43769968.0,94.0,0.0,22.0,Summer,3200.0
79912,2023-09,37798684.0,86.0,0.2,30.0,Fall,3200.0
79912,2023-10,35132064.0,76.0,0.3,40.0,Fall,3200.0
79912,2023-11,28534704.0,66.0,0.2,45.0,Fall,3200.0
79912,2023-12,27988664.0,56.0,0.4,50.0,Winter,3200.0
79912,2024-01,29180228.0,57.0,0.3,50.0,Winter,3200.0
79912,2024-02,20878924.0,62.0,0.2,45.0,Winter,3200.0
79912,2024-03,30688944.0,68.0,0.2,42.0,Spring,3200.0
79912,2024-04,30747288.0,74.0,0.3,38.0,Spring,3200.0
79912,2024-05,34254660.0,83.0,0.2,32.0,Spring,3200.0
79912,2024-06,40251376.0,92.0,0.1,25.0,Summer,3200.0
79912,2024-07,44485804.0,98.0,0.0,20.0,Summer,3200.0
79912,2024-08,37037968.0,,,,,
79912,2024-09,36402168.0,,,,,
79912,2024-10,36479212.0,,,,,
79912,2024-11,28873548.0,,,,,
79912,2024-12,26051344.0,,,,,
79912,2025-01,28639424.0,,,,,
79912,2025-02,23054856.0,,,,,
79912,2025-03,26922764.0,,,,,
79912,2025-04,32166244.0,,,,,
79912-3318  ,2020-03,38896.0,,,,,
79912-3318  ,2020-04,43384.0,,,,,
79912-3318  ,2020-05,89760.0,,,,,
79912-3318  ,2020-06,110704.0,,,,,
79912-3318  ,2020-07,97240.0,,,,,
79912-3318  ,2020-08,83776.0,,,,,
79912-3318  ,2020-09,118184.0,,,,,
79912-3318  ,2020-10,106216.0,,,,,
79912-3318  ,2020-11,92752.0,,,,,
79912-3318  ,2020-12,59840.0,,,,,
79912-3318  ,2021-01,49368.0,,,,,
79912-3318  ,2021-02,28424.0,,,,,
79912-3318  ,2021-03,23936.0,,,,,
79912-3318  ,2021-04,29920.0,,,,,
79912-3318  ,2021-05,46376.0,,,,,
79912-3318  ,2021-06,74800.0,,,,,
79912-3318  ,2021-07,38896.0,,,,,
79912-3318  ,2021-08,49368.0,,,,,
79912-3318  ,2021-09,56848.0,,,,,
79912-3318  ,2021-10,85272.0,,,,,
79912-3318  ,2021-11,83776.0,,,,,
79912-3318  ,2021-12,88264.0,,,,,
79912-3318  ,2022-01,80784.0,55.0,0.4,50.0,Winter,3200.0
79912-3318  ,2022-02,59840.0,60.0,0.2,45.0,Winter,3200.0
79912-3318  ,2022-03,83776.0,65.0,0.3,40.0,Spring,3200.0
79912-3318  ,2022-04,65824.0,70.0,0.5,35.0,Spring,3200.0
79912-3318  ,2022-05,68816.0,80.0,0.2,30.0,Spring,3200.0
79912-3318  ,2022-06,95744.0,90.0,0.1,25.0,Summer,3200.0
79912-3318  ,2022-07,112200.0,95.0,0.0,20.0,Summer,3200.0
79912-3318  ,2022-08,112200.0,93.0,0.0,22.0,Summer,3200.0
79912-3318  ,2022-09,103224.0,85.0,0.3,30.0,Fall,3200.0
79912-3318  ,2022-10,65824.0,75.0,0.4,40.0,Fall,3200.0
79912-3318  ,2022-11,112200.0,65.0,0.2,45.0,Fall,3200.0
79912-3318  ,2022-12,94248.0,55.0,0.5,50.0,Winter,3200.0
79912-3318  ,2023-01,79288.0,56.0,0.3,50.0,Winter,3200.0
79912-3318  ,2023-02,67320.0,61.0,0.2,45.0,Winter,3200.0
79912-3318  ,2023-03,88264.0,67.0,0.2,42.0,Spring,3200.0
79912-3318  ,2023-04,85272.0,73.0,0.3,38.0,Spring,3200.0
79912-3318  ,2023-05,94248.0,82.0,0.2,32.0,Spring,3200.0
79912-3318  ,2023-06,98736.0,91.0,0.1,25.0,Summer,3200.0
79912-3318  ,2023-07,107712.0,97.0,0.0,20.0,Summer,3200.0
79912-3318  ,2023-08,128656.0,94.0,0.0,22.0,Summer,3200.0
79912-3318  ,2023-09,166056.0,86.0,0.2,30.0,Fall,3200.0
79912-3318  ,2023-10,189992.0,76.0,0.3,40.0,Fall,3200.0
79912-3318  ,2023-11,32912.0,66.0,0.2,45.0,Fall,3200.0
79912-3318  ,2023-12,35904.0,56.0,0.4,50.0,Winter,3200.0
79912-3318  ,2024-01,31416.0,57.0,0.3,50.0,Winter,3200.0
79912-3318  ,2024-02,23936.0,62.0,0.2,45.0,Winter,3200.0
79912-3318  ,2024-03,29920.0,68.0,0.2,42.0,Spring,3200.0
79912-3318  ,2024-04,44880.0,74.0,0.3,38.0,Spring,3200.0
79912-3318  ,2024-05,68816.0,83.0,0.2,32.0,Spring,3200.0
79912-3318  ,2024-06,44880.0,92.0,0.1,25.0,Summer,3200.0
79912-3318  ,2024-07,76296.0,98.0,0.0,20.0,Summer,3200.0
79912-3318  ,2024-08,61336.0,,,,,
79912-3318  ,2024-09,61336.0,,,,,
79912-3318  ,2024-10,62832.0,,,,,
79912-3318  ,2024-11,56848.0,,,,,
79912-3318  ,2024-12,44880.0,,,,,
79912-3318  ,2025-01,40392.0,,,,,
79912-3318  ,2025-02,43384.0,,,,,
79912-3318  ,2025-03,37400.0,,,,,
79912-3318  ,2025-04,47872.0,,,,,
79912-3445  ,2020-03,16456.0,,,,,
79912-3445  ,2020-04,59840.0,,,,,
79912-3445  ,2020-05,91256.0,,,,,
79912-3445  ,2020-06,136136.0,,,,,
79912-3445  ,2020-07,145112.0,,,,,
79912-3445  ,2020-08,109208.0,,,,,
79912-3445  ,2020-09,282744.0,,,,,
79912-3445  ,2020-10,140624.0,,,,,
79912-3445  ,2020-11,65824.0,,,,,
79912-3445  ,2020-12,55352.0,,,,,
79912-3445  ,2021-01,53856.0,,,,,
79912-3445  ,2021-02,37400.0,,,,,
79912-3445  ,2021-03,88264.0,,,,,
79912-3445  ,2021-04,127160.0,,,,,
79912-3445  ,2021-05,184008.0,,,,,
79912-3445  ,2021-06,234872.0,,,,,
79912-3445  ,2021-07,215424.0,,,,,
79912-3445  ,2021-08,357544.0,,,,,
79912-3445  ,2021-09,213928.0,,,,,
79912-3445  ,2021-10,139128.0,,,,,
79912-3445  ,2021-11,106216.0,,,,,
79912-3445  ,2021-12,22440.0,,,,,
79912-3445  ,2022-01,13464.0,55.0,0.4,50.0,Winter,3200.0
79912-3445  ,2022-02,10472.0,60.0,0.2,45.0,Winter,3200.0
79912-3445  ,2022-03,86768.0,65.0,0.3,40.0,Spring,3200.0
79912-3445  ,2022-04,85272.0,70.0,0.5,35.0,Spring,3200.0
79912-3445  ,2022-05,101728.0,80.0,0.2,30.0,Spring,3200.0
79912-3445  ,2022-06,155584.0,90.0,0.1,25.0,Summer,3200.0
79912-3445  ,2022-07,151096.0,95.0,0.0,20.0,Summer,3200.0
79912-3445  ,2022-08,122672.0,93.0,0.0,22.0,Summer,3200.0
79912-3445  ,2022-09,106216.0,85.0,0.3,30.0,Fall,3200.0
79912-3445  ,2022-10,44880.0,75.0,0.4,40.0,Fall,3200.0
79912-3445  ,2022-11,65824.0,65.0,0.2,45.0,Fall,3200.0
79912-3445  ,2022-12,26928.0,55.0,0.5,50.0,Winter,3200.0
79912-3445  ,2023-01,26928.0,56.0,0.3,50.0,Winter,3200.0
79912-3445  ,2023-02,20944.0,61.0,0.2,45.0,Winter,3200.0
79912-3445  ,2023-03,13464.0,67.0,0.2,42.0,Spring,3200.0
79912-3445  ,2023-04,118184.0,73.0,0.3,38.0,Spring,3200.0
79912-3445  ,2023-05,152592.0,82.0,0.2,32.0,Spring,3200.0
79912-3445  ,2023-06,157080.0,91.0,0.1,25.0,Summer,3200.0
79912-3445  ,2023-07,145112.0,97.0,0.0,20.0,Summer,3200.0
79912-3445  ,2023-08,137632.0,94.0,0.0,22.0,Summer,3200.0
79912-3445  ,2023-09,119680.0,86.0,0.2,30.0,Fall,3200.0
79912-3445  ,2023-10,86768.0,76.0,0.3,40.0,Fall,3200.0
79912-3445  ,2023-11,65824.0,66.0,0.2,45.0,Fall,3200.0
79912-3445  ,2023-12,41888.0,56.0,0.4,50.0,Winter,3200.0
79912-3445  ,2024-01,68816.0,57.0,0.3,50.0,Winter,3200.0
79912-3445  ,2024-02,20944.0,62.0,0.2,45.0,Winter,3200.0
79912-3445  ,2024-03,50864.0,68.0,0.2,42.0,Spring,3200.0
79912-3445  ,2024-04,65824.0,74.0,0.3,38.0,Spring,3200.0
79912-3445  ,2024-05,86768.0,83.0,0.2,32.0,Spring,3200.0
79912-3445  ,2024-06,125664.0,92.0,0.1,25.0,Summer,3200.0
79912-3445  ,2024-07,139128.0,98.0,0.0,20.0,Summer,3200.0
79912-3445  ,2024-08,86768.0,,,,,
79912-3445  ,2024-09,85272.0,,,,,
79912-3445  ,2024-10,73304.0,,,,,
79912-3445  ,2024-11,85272.0,,,,,
79912-3445  ,2024-12,59840.0,,,,,
79912-3445  ,2025-01,23936.0,,,,,
79912-3445  ,2025-02,25432.0,,,,,
79912-3445  ,2025-03,19448.0,,,,,
79912-3445  ,2025-04,56848.0,,,,,
79915,2020-02,20944.0,,,,,
79915,2020-03,5687044.0,,,,,
79915,2020-04,6341544.0,,,,,
79915,2020-05,8359648.0,,,,,
79915,2020-06,9353740.0,,,,,
79915,2020-07,10409916.0,,,,,
79915,2020-08,9418068.0,,,,,
79915,2020-09,9988792.0,,,,,
79915,2020-10,8273628.0,,,,,
79915,2020-11,6914512.0,,,,,
79915,2020-12,6533780.0,,,,,
79915,2021-01,6476932.0,,,,,
79915,2021-02,5571104.0,,,,,
79915,2021-03,6340048.0,,,,,
79915,2021-04,7589208.0,,,,,
79915,2021-05,7221940.0,,,,,
79915,2021-06,9076980.0,,,,,
79915,2021-07,9161504.0,,,,,
79915,2021-08,7788924.0,,,,,
79915,2021-09,8432204.0,,,,,
79915,2021-10,6886836.0,,,,,
79915,2021-11,5947348.0,,,,,
79915,2021-12,5820188.0,,,,,
79915,2022-01,5853848.0,55.0,0.4,50.0,Winter,3200.0
79915,2022-02,4883692.0,60.0,0.2,45.0,Winter,3200.0
79915,2022-03,6141828.0,65.0,0.3,40.0,Spring,3200.0
79915,2022-04,6604840.0,70.0,0.5,35.0,Spring,3200.0
79915,2022-05,7362564.0,80.0,0.2,30.0,Spring,3200.0
79915,2022-06,8744120.0,90.0,0.1,25.0,Summer,3200.0
79915,2022-07,9011156.0,95.0,0.0,20.0,Summer,3200.0
79915,2022-08,8169656.0,93.0,0.0,22.0,Summer,3200.0
79915,2022-09,7672236.0,85.0,0.3,30.0,Fall,3200.0
79915,2022-10,6260012.0,75.0,0.4,40.0,Fall,3200.0
79915,2022-11,5515004.0,65.0,0.2,45.0,Fall,3200.0
79915,2022-12,6094704.0,55.0,0.5,50.0,Winter,3200.0
79915,2023-01,5791764.0,56.0,0.3,50.0,Winter,3200.0
79915,2023-02,5151476.0,61.0,0.2,45.0,Winter,3200.0
79915,2023-03,6357252.0,67.0,0.2,42.0,Spring,3200.0
79915,2023-04,6324340.0,73.0,0.3,38.0,Spring,3200.0
79915,2023-05,6831484.0,82.0,0.2,32.0,Spring,3200.0
79915,2023-06,8122532.0,91.0,0.1,25.0,Summer,3200.0
79915,2023-07,8980488.0,97.0,0.0,20.0,Summer,3200.0
79915,2023-08,9050800.0,94.0,0.0,22.0,Summer,3200.0
79915,2023-09,7857740.0,86.0,0.2,30.0,Fall,3200.0
79915,2023-10,7539840.0,76.0,0.3,40.0,Fall,3200.0
79915,2023-11,6295916.0,66.0,0.2,45.0,Fall,3200.0
79915,2023-12,6078248.0,56.0,0.4,50.0,Winter,3200.0
79915,2024-01,5978764.0,57.0,0.3,50.0,Winter,3200.0
79915,2024-02,5494808.0,62.0,0.2,45.0,Winter,3200.0
79915,2024-03,6036360.0,68.0,0.2,42.0,Spring,3200.0
79915,2024-04,6432800.0,74.0,0.3,38.0,Spring,3200.0
79915,2024-05,7013996.0,83.0,0.2,32.0,Spring,3200.0
79915,2024-06,8786756.0,92.0,0.1,25.0,Summer,3200.0
79915,2024-07,8716444.0,98.0,0.0,20.0,Summer,3200.0
79915,2024-08,8564600.0,,,,,
79915,2024-09,7689440.0,,,,,
79915,2024-10,7202492.0,,,,,
79915,2024-11,6307136.0,,,,,
79915,2024-12,5949592.0,,,,,
79915,2025-01,6381936.0,,,,,
79915,2025-02,5613740.0,,,,,
79915,2025-03,5921916.0,,,,,
79915,2025-04,6342292.0,,,,,
79922,2020-02,0.0,,,,,
79922,2020-03,5223284.0,,,,,
79922,2020-04,8070920.0,,,,,
79922,2020-05,12304600.0,,,,,
79922,2020-06,13641276.0,,,,,
79922,2020-07,15708000.0,,,,,
79922,2020-08,12966580.0,,,,,
79922,2020-09,12595572.0,,,,,
79922,2020-10,11404008.0,,,,,
79922,2020-11,9342520.0,,,,,
79922,2020-12,6346032.0,,,,,
79922,2021-01,6740228.0,,,,,
79922,2021-02,5485084.0,,,,,
79922,2021-03,6652712.0,,,,,
79922,2021-04,10498928.0,,,,,
79922,2021-05,10828048.0,,,,,
79922,2021-06,13389200.0,,,,,
79922,2021-07,11570812.0,,,,,
79922,2021-08,10211696.0,,,,,
79922,2021-09,10350824.0,,,,,
79922,2021-10,9758408.0,,,,,
79922,2021-11,8566844.0,,,,,
79922,2021-12,6222612.0,,,,,
79922,2022-01,6034116.0,55.0,0.4,50.0,Winter,3200.0
79922,2022-02,4313716.0,60.0,0.2,45.0,Winter,3200.0
79922,2022-03,6348276.0,65.0,0.3,40.0,Spring,3200.0
79922,2022-04,9851908.0,70.0,0.5,35.0,Spring,3200.0
79922,2022-05,11490776.0,80.0,0.2,30.0,Spring,3200.0
79922,2022-06,12953864.0,90.0,0.1,25.0,Summer,3200.0
79922,2022-07,11786236.0,95.0,0.0,20.0,Summer,3200.0
79922,2022-08,11804188.0,93.0,0.0,22.0,Summer,3200.0
79922,2022-09,9667900.0,85.0,0.3,30.0,Fall,3200.0
79922,2022-10,7279536.0,75.0,0.4,40.0,Fall,3200.0
79922,2022-11,6470948.0,65.0,0.2,45.0,Fall,3200.0
79922,2022-12,6881600.0,55.0,0.5,50.0,Winter,3200.0
79922,2023-01,5149980.0,56.0,0.3,50.0,Winter,3200.0
79922,2023-02,4266592.0,61.0,0.2,45.0,Winter,3200.0
79922,2023-03,5657124.0,67.0,0.2,42.0,Spring,3200.0
79922,2023-04,8467360.0,73.0,0.3,38.0,Spring,3200.0
79922,2023-05,9661168.0,82.0,0.2,32.0,Spring,3200.0
79922,2023-06,10768956.0,91.0,0.1,25.0,Summer,3200.0
79922,2023-07,13210428.0,97.0,0.0,20.0,Summer,3200.0
79922,2023-08,12472900.0,94.0,0.0,22.0,Summer,3200.0
79922,2023-09,11095832.0,86.0,0.2,30.0,Fall,3200.0
79922,2023-10,8591528.0,76.0,0.3,40.0,Fall,3200.0
79922,2023-11,6899552.0,66.0,0.2,45.0,Fall,3200.0
79922,2023-12,5926404.0,56.0,0.4,50.0,Winter,3200.0
79922,2024-01,5920420.0,57.0,0.3,50.0,Winter,3200.0
79922,2024-02,4677992.0,62.0,0.2,45.0,Winter,3200.0
79922,2024-03,7598932.0,68.0,0.2,42.0,Spring,3200.0
79922,2024-04,8750852.0,74.0,0.3,38.0,Spring,3200.0
79922,2024-05,10236380.0,83.0,0.2,32.0,Spring,3200.0
79922,2024-06,11935088.0,92.0,0.1,25.0,Summer,3200.0
79922,2024-07,13027168.0,98.0,0.0,20.0,Summer,3200.0
79922,2024-08,10824308.0,,,,,
79922,2024-09,10748012.0,,,,,
79922,2024-10,10067332.0,,,,,
79922,2024-11,8076904.0,,,,,
79922,2024-12,6612320.0,,,,,
79922,2025-01,6438784.0,,,,,
79922,2025-02,6258516.0,,,,,
79922,2025-03,7704400.0,,,,,
79922,2025-04,9613296.0,,,,,
79924,2020-02,9435272.0,,,,,
79924,2020-03,21353904.0,,,,,
79924,2020-04,27181572.0,,,,,
79924,2020-05,33737044.0,,,,,
79924,2020-06,33383988.0,,,,,
79924,2020-07,37627392.0,,,,,
79924,2020-08,32482648.0,,,,,
79924,2020-09,30237900.0,,,,,
79924,2020-10,29056808.0,,,,,
79924,2020-11,21548384.0,,,,,
79924,2020-12,23475980.0,,,,,
79924,2021-01,22102652.0,,,,,
79924,2021-02,18975264.0,,,,,
79924,2021-03,23939740.0,,,,,
79924,2021-04,27408216.0,,,,,
79924,2021-05,23405668.0,,,,,
79924,2021-06,34261392.0,,,,,
79924,2021-07,27873472.0,,,,,
79924,2021-08,27183068.0,,,,,
79924,2021-09,29606588.0,,,,,
79924,2021-10,24004816.0,,,,,
79924,2021-11,21329968.0,,,,,
79924,2021-12,24324960.0,,,,,
79924,2022-01,18971524.0,55.0,0.4,50.0,Winter,3200.0
79924,2022-02,16040860.0,60.0,0.2,45.0,Winter,3200.0
